title,address,region,renting,area,toward,room,traffic,launchtime,floor,elevator,introduction,imagelink
整租·虹梅花苑 2室0厅 南,长宁-西郊-虹梅花苑,长宁,6800,57,南,2-0-1,龙溪路-308;上海动物园-1192;,2019-07-01,高-5,0,"【房源亮点】 房源亮点：环境优美，两房都朝南，采光好，带有阳台，拎包入住。
【交通出行】 邻靠10号线地铁线龙溪路站，出门有公交站台，公交有57路·941路·936路·806路·809路·91路·911路·721路·748路·新泾1路·328路·807路·上朱线·沪朱线·沪朱线·沪青线等，交通方便，工作上学方便。
【周边配套】 配套设施完善，有哈密幼儿园，有武警医院口腔部、瑞祥门诊部等医院，有建设银行、农业银行、工商银行、程家桥美天菜市场、剑河路菜市场、家乐福超市、沃尔玛超市等温馨提示：如果此小区或者此房源不符您心意，请您及时联系我！鄙人将尽心为您服务。",https://image1.ljcdn.com/310000-inspection/248f74c8-c685-4d6b-a956-dab393c4be51.jpg.780x439.jpg
整租·中福浦江汇 1室1厅 南,黄浦-蓬莱公园-中福浦江汇,黄浦,8000,45,南,1-1-1,南浦大桥-93;小南门-868;西藏南路-1138;,2019-08-02,高-22,1,"【交通出行】 地铁：小区出门可直达4号线南浦大桥三号口.
公交：距离南浦大桥公交总站500米，包含43路;45路;55路;64路;65路;89路;109路;144路;303路;305路;324路;327路;869路;931路;1216路等 公交站（陆家浜路海潮路、国货路海潮路）
500米上内环高架出行浦东
【周边配套】 公园：蓬莱公园800米！
超市：联华、迪亚天天
小区楼下影院：大光明影院1.5KM，塘桥翰金影院1.9KM
滨江跑道：距离黄浦江800米，滨江跑道长8.3公里！
8·9号线陆家浜路地铁站&amp;新凌生活购物广场1.2KM！
美食：楼下澳门豆捞、百家福大食堂等医院：
【小区介绍】 中福浦江汇是由沪上知明开发商中福置业全力打造的滨江住宅产品，紧林外滩金融规划带，人车分流，空中花园，总建筑面积约29.2万平方米。项目位于市中芯蓬莱公园板块，坐享一线江景，地铁上建，四号线南浦大桥站，3公里范围内速抵市区多个商圈。",https://image1.ljcdn.com/310000-inspection/24bfc471-cc23-4e4b-b686-173048d99924.jpg.780x439.jpg
整租·棕榈滩海景城 2室1厅 南,奉贤-海湾-棕榈滩海景城,奉贤,1600,90,南,2-1-1,,2019-08-21,低-18,1,,https://image1.ljcdn.com/310000-inspection/a2d26351-0f41-4d2d-8848-c4243e61ae3c.jpg.780x439.jpg
整租·漕溪四村 1室1厅 南,徐汇-万体馆-漕溪四村,徐汇,4600,40,南,1-1-1,龙漕路-202;漕宝路-529;漕溪路-597;上海游泳馆-1141;,2019-07-14,高-6,0,"【房源亮点】 精装修配套齐全，房子干净，维护的很好，采光好，视野好，户主诚信出租
【户型介绍】 此房为两室一厅，精装修，房间干净整洁，卧室朝南采光又好、视野开阔，空间比较大，小区绿化高环境好。
【交通出行】 该小区近徐汇日月光商场、漕溪公园，汇阳广场、光大会展、上海第八人民医院、出门购物、散心购物或者是和朋友出去聚会都很方便，近地铁，交通便利。
【周边配套】 小区配套完整，小区门口的街道上，各种餐厅，超市，便利店等一应俱全，可以满足大家的生活需求",https://image1.ljcdn.com/310000-inspection/19aa11e7-6ebc-4af6-8236-107bd248585a.jpg.780x439.jpg
整租·长新大楼 2室0厅 南,黄浦-人民广场-长新大楼,黄浦,10000,76,南,2-0-1,新闸路-98;曲阜路-690;人民广场-739;,2019-08-19,中-21,1,"【房源亮点】 地铁1号线新闸路站地铁口，电梯房，交通方便，生活便利，人民广场板块电梯两房
【交通出行】 地铁一号线新闸路站地铁口、多路公交站台，山海关路菜市场15米，静安雕塑公园60米，黄河路美食街100米，楼下有多家银行：建设银行、工商银行等 出门新昌路往南200米好小囡幼儿园，往北100米就是裘锦秋，配套齐全。
【周边配套】 出门右拐就是山海关菜市场，生活配备齐全，超市，饭店，黄河路美食街，医院，银行。",https://image1.ljcdn.com/310000-inspection/43e5fda5-d172-4dc9-8eea-cdc1ab5b8932.jpg.780x439.jpg
整租·三和花园 2室2厅 东,静安-曹家渡-三和花园,静安,10000,105,东,2-2-1,昌平路-682;静安寺-1048;,2019-03-09,高-29,1,"【房源亮点】 高区景观，采光通风优良，家具家电齐 全，可拎包入住，位于小区北门，
【交通出行】 小区距离27号线静安寺978米，7号线昌平路882米，211号线江苏路990米，13号线武宁路1公里，小区门口就是武定路站。
【周边配套】 小区周 边有农工商超市、华联超市，购物方便！中国 银行工商银行，为您生活提供便利！",https://image1.ljcdn.com/310000-inspection/1aad5d60-52a7-429f-9e49-ac332ea9bfaa.jpg.780x439.jpg
整租·滴水湖馨苑 2室2厅 南,浦东-临港新城-滴水湖馨苑,浦东,3000,89,南,2-2-1,,2019-07-18,中-5,0,"【房源亮点】 该房源位于大学城，小区环境很舒适，绿化多，物业管理好，人文气息浓郁，离商场近429米，有海昌公园，东海大桥等旅游度假之地，天很蓝，海风很暖，甚是惬意
【交通出行】 小区门口就是公交车站台，通往大学城及16号地铁滴水湖站都比较方便
【周边配套】 离大学城一两公里，商场是临港新天地（429米）数据来源高德地图，医院是浦东六院，海昌公园，冰雪世界在建中(亚洲nuber one），距离东海大桥几公里",https://image1.ljcdn.com/310000-inspection/60c14bef-131c-4e0f-80ce-4af96ef32779.jpg.780x439.jpg
整租·天山五村(旧) 2室1厅 南,长宁-天山-天山五村(旧),长宁,6800,48,南,2-1-1,娄山关路-285;威宁路-793;,2019-08-02,高-5,0,"【房源亮点】 随时可看，落地窗，采光好，南北通透，交通便利，配套设施齐全。
【户型介绍】 此房为精装2房，面积大，功能分区明确，两间卧室均朝南，采光好，无遮挡，卧室均配有大衣柜，空间开阔，储物空间多。
【装修描述】 此房是今年装修的，精装房，装修风格简单大方，家具家电都是业主精心挑选的，质量有保障。
【交通出行】 此房距离地铁二号线娄山关路710米，小区各个门出口都有公交站，出行方便。数据来自百度地图
【出租原因】 业主目前有别处的住所，此房业主通过精心的装修是打算长期出租。
【周边配套】 小区外有菜市场、水果店、超市、银行、餐馆等，为您日常生活提供便利，日常购物也无需出远门。",https://image1.ljcdn.com/310000-inspection/1e682676-df3b-45b2-b701-584a40111b29.jpg.780x439.jpg
整租·中信泰富朱家角新城(公寓) 3室2厅 跃层 南,青浦-朱家角-中信泰富朱家角新城(公寓),青浦,2100,129,南,3-2-1,,2018-02-28,低-4,0,,https://image1.ljcdn.com/310000-inspection/36bb5bb8-0906-46fb-89d8-e9a30341cb12.jpg.780x439.jpg
整租·东渡青筑 3室2厅 南,青浦-盈浦-东渡青筑,青浦,2600,113,南,3-2-1,,2019-08-19,低-15,1,,http://vrlab-image.ljcdn.com/release/auto3dhd/a05e0db85aa3233a5a04c111d2ef28d2/screenshot/1544668931_0/pc0_0495Y3ADu.jpg.q_70.jpg
整租·漕溪四村 2室1厅 南,徐汇-万体馆-漕溪四村,徐汇,6000,52,南,2-1-1,龙漕路-202;漕宝路-529;漕溪路-597;上海游泳馆-1141;,2019-08-06,高-6,0,"【房源亮点】 精装修两房一厅，配套齐全，采光好，视野好，通风好，业主诚意出租
【户型介绍】 此房为两室一厅一厨一卫，精装修，房间干净整洁，卧室朝南采光又好、视野开阔，空间比较大，适合一家人居住或者朋友合租
【交通出行】 该小区近徐汇日月光、汇阳广场、光大会展、上海第八人民医院、漕溪公园，出门购物、散心或者是和朋友出去聚会都很方便",https://image1.ljcdn.com/310000-inspection/3df5fb8b-0c2e-4227-80c4-465e09444e96.png.780x439.jpg
整租·艺泰安邦 2室2厅 南,浦东-宣桥-艺泰安邦,浦东,3500,100,南,2-2-1,,2018-09-09,中-11,1,"【装修描述】 孕婴老幼，装修自住装修，无甲醛，无污染。 家有老人，楼层方便
【周边配套】 小区内有两个幼儿园，东门为自带的体系，有大型超市，KTV，餐厅，健身房和美发沙龙，公交站就在马路旁，公交站旁是镇上得社区服务地点。小区南边为菜市场，餐馆，超市要啥有啥。小区西边为体育公园。小区中间有个大的风景湖，健身会所。
【小区介绍】 小区位于浦东新区宣桥镇南六公路399弄，靠上海野生动物园。2006年-2012年分8期建造。开发商为上海刚泰集团，总建筑面积为66万平方，设有30栋小高层，26栋高层，18栋多层住宅及含盖多功能会所 幼儿园 商ye 街 艺博 文化休闲广场等综合配套设施",https://image1.ljcdn.com/310000-inspection/1e688f62-536b-4aa9-b4c2-0c0a5db2c569.jpg.780x439.jpg
整租·梅六小区 1室1厅 南,普陀-长征-梅六小区,普陀,4000,42,南,1-1-1,真北路-1113;,2019-08-14,中-6,0,,https://image1.ljcdn.com/310000-inspection/6b7dd831-dedc-4975-893e-694a7099fbc9.jpg.780x439.jpg
整租·绿地香颂(奉贤)(公寓) 2室1厅 南,奉贤-海湾-绿地香颂(奉贤)(公寓),奉贤,1600,62,南,2-1-1,,2019-07-03,中-8,1,,https://image1.ljcdn.com/310000-inspection/a6930bd8-88a6-4907-88e1-a64350f69018.jpg.780x439.jpg
整租·申航小区 2室1厅 南/北,徐汇-龙华-申航小区,徐汇,6500,49,南-北,2-1-1,上海游泳馆-198;上海体育馆-686;上海体育场-800;龙漕路-854;漕溪路-1029;龙华-1163;,2019-08-10,低-6,0,,https://image1.ljcdn.com/310000-inspection/cc352d36-2e59-4396-bea6-1ea93b29ffee.jpg.780x439.jpg
整租·盈浦新村 3室2厅 南/北,青浦-盈浦-盈浦新村,青浦,3300,114,南-北,3-2-2,,2019-07-21,中-11,0,,https://image1.ljcdn.com/310000-inspection/15ee2625-776a-4785-9490-cd5a5482b5d3.jpg.780x439.jpg
整租·天平小区 1室1厅 南/北,徐汇-徐家汇-天平小区,徐汇,6500,45,南-北,1-1-1,徐家汇-338;交通大学-620;衡山路-906;,2019-07-22,中-20,1,"【房源亮点】 精装修，风格简约，家电设施完善，可拎包入住，近徐家汇地铁站。
【装修描述】 此房精装修，暖色调，可拎包入住，房东诚意出租，提前约可看。。
【交通出行】 本房距离9号线徐家汇地铁站300米，可转乘1号线和11号线。小区西门距离天平路广元路公交站150米，有72、320路公交车。数据来自百度地图",https://image1.ljcdn.com/310000-inspection/3baeeaed-7932-4f55-9efa-cccbcaf9953c.jpg.780x439.jpg
整租·骏豪国际 1室1厅 东南/南,静安-南京西路-骏豪国际,静安,7600,53,东南-南,1-1-1,南京西路-545;静安寺-898;,2019-07-18,高-29,1,"【装修描述】 家居风格时尚简约 高区视野 通风采光良好 配套齐全 梅陇镇广场 恒隆广场 金鹰购物广场 地段没得挑
【交通出行】 高区景观好 视野好 采光佳 交通方便 距南京西路地铁站50米出行方便，有地铁2号，12号，13号线。有大型购物商厦，有特色小吃食品街
【周边配套】 梅隆泰三大购物广场，南京西路地铁站及其他公交，大沽路小吃街，吃喝玩乐一应俱有",https://image1.ljcdn.com/310000-inspection/c2940876-241d-46ca-8a7a-72f7eb6ee9ba.jpg.780x439.jpg
整租·星梅花苑 1室1厅 南,普陀-长征-星梅花苑,普陀,4200,44,南,1-1-1,,2019-08-22,高-6,0,,https://image1.ljcdn.com/310000-inspection/33b1b308-d2f6-4db9-9fea-8bf86356fc9f.jpg.780x439.jpg
整租·真光新村第二小区 1室1厅 南,普陀-真光-真光新村第二小区,普陀,4100,48,南,1-1-1,,2019-08-08,中-6,0,"【房源亮点】 精装一房，配置齐全，小区门口就是公交车，近中环百联，乐购商城，利群医院。生活购物出行都很方便
【户型介绍】 一梯四户的中间套，户型中正，没有浪费空间，户型明亮，开门通透。
【交通出行】 交通：地铁14号线，公交：944路、856路、708路、838路、754路、136路；银行；建设银行.中国银行.上海银行.浦发银行.邮政银行.工商银行。 小铃铛.海贝尔幼儿园交.
【周边配套】 区配套商场：中环百联，乐购，麦德龙。 菜市：高陵菜市场，真光菜市场。 医院：利群医院",https://image1.ljcdn.com/310000-inspection/8163dfeb-9588-44eb-98b7-5c047f6c4bf3.jpg.780x439.jpg
整租·绿地领海(商业类) 1室0厅 南,宝山-上大-绿地领海(商业类),宝山,2100,55,南,1-0-1,,2019-08-11,高-19,1,,https://image1.ljcdn.com/rent-front-image/1efeae8459c48eeb3fef0bc54884fd1d.png.780x439.jpg
整租·真光七街坊 2室1厅 南,普陀-真光-真光七街坊,普陀,4500,57,南,2-1-1,,2019-08-20,高-6,0,"【房源亮点】 现在自住，房子保养的不错，看房方便，南北精装两房，配置齐全，小区门口就是公交车，近中环百联，华润万家，利群医院。生活购物出行都很方便
【装修描述】 南北精装两房，配置齐全，拎包入住，小区位置好，交通方便、放心住。
【交通出行】 交通：地铁14号线，公交：944路、856路、708路、838路、754路、136路；银行；建设银行.中国银行.上海银行.浦发银行.邮政银行.工商银行。 小铃铛.海贝尔幼儿园交.
【周边配套】 区配套商场：中环百联，乐购，麦德龙。 菜市：高陵菜市场，真光菜市场。 医院：利群医院",https://image1.ljcdn.com/310000-inspection/18f12c1d-c3c0-4f6c-9d34-9ebbf3d313e9.jpg.780x439.jpg
整租·新时空国际商务广场 1室0厅 东南,长宁-中山公园-新时空国际商务广场,长宁,6000,41,东南,1-0-1,中山公园-102;延安西路-749;,2019-08-22,低-30,1,"【房源亮点】 地铁在脚下，业主诚意出租，可居家或办公。房屋功能区明确，合理布局，开发商统一布局，中山公园座下，景观怡人，舒适居家。
【交通出行】 小区门口是中山公园地铁站2号3号4号线，以及龙之梦公交枢纽站和来福士下面的公交枢纽站，15条公交线路便利您的出行，四通八达！地铁2号线东西连接虹桥国际机场和浦东国际机场，3号线南北连接上海南站和上海火车站，4号线是环城轨道交通，可自由换乘
【周边配套】 小区门口是龙之梦购物公园和来福士购物广场，龙之梦里有家乐福，买食品、柴米油盐等比较方便 。除此之外还有国美电器，苏宁电器，永乐，小马路以及玫瑰坊，日用百货覆盖。",https://image1.ljcdn.com/rent-front-image/1efeae8459c48eeb3fef0bc54884fd1d.png.780x439.jpg
整租·天和尚上海 2室2厅 南/北,奉贤-奉贤金汇-天和尚上海,奉贤,1600,90,南-北,2-2-1,,2019-08-16,中-17,0,,https://image1.ljcdn.com/310000-inspection/01e28885-394e-4803-9f11-998323a7195c.jpg.780x439.jpg
整租·惠南一方新城 2室2厅 南/北,浦东-惠南-惠南一方新城,浦东,3500,93,南-北,2-2-1,,2019-08-16,中-14,1,"【房源亮点】 小区边就是地铁站，步行就到，十分方便，上下班方便，节省时间，适合需要坐地铁上班的朋友
【户型介绍】 此房为南北通户型，户型方正，布局舒展，主卧朝南次卧朝北，通明设计，南北通透，采光充分，有利于室内空气流通


【装修描述】 精装修，家具家电都有，装修的很精致，东西保养到位，实木地板，整体厨房，窗明几净
【交通出行】 小区就在地铁口，500米不到，去市区还是什么地方都是很方便，而且门前就是拱极路，开车出行便利",https://image1.ljcdn.com/310000-inspection/9bd0be3b-dc29-4ecd-860a-973d312e5edd.jpg.780x439.jpg
整租·东城花苑一村 2室2厅 南,浦东-惠南-东城花苑一村,浦东,3000,109,南,2-2-1,惠南-412;,2019-07-07,中-6,0,"【房源亮点】 地铁400米，地铁房，绿化多，车位多，自住装修，房东急租，成熟小区，安静舒适


【户型介绍】 房子两个房间朝南，采光好，楼层4楼，该小区比较好的楼层，给你一个安静舒适的居住体验
【周边配套】 配套齐全，人民东路街道，东门大街步行街，豪布斯卡名品街， 菜市场，世纪联华，欧尚商场，乐购商场，公园，电影院，培训机",https://image1.ljcdn.com/310000-inspection/b97e7b35-9694-4271-8117-765f9a419c78.jpg.780x439.jpg
